movieId,title,genres
115388,charlie chan's courage,Mystery
115409,brothers rico,Crime|Drama|Film-Noir|Thriller
115412,el malvado carabel,Comedy
115414,left behind,Action|Sci-Fi|Thriller
115417,presentation,Comedy|Romance
115421,pleasure party,Drama
115423,my father and the man in black,Documentary
115437,blind,Drama
115439,10 minutes,Drama|War
115460,motivational growth,Comedy|Horror
115463,dance party,Drama
115467,harmontown,Documentary
115469,you killed me first,Drama
115471,extraterrestrial,Horror|Sci-Fi
115473,loner,Horror|Thriller
115475,blackbird,Drama
115479,whip hand,Action|Adventure|Crime|Drama|Sci-Fi|Thriller|War
115502,rewrite,Comedy|Romance
115518,the mummy's shroud,Horror
115524,why me?,Action|Adventure|Comedy|Crime
115526,blood from the mummy's tomb,Horror
115531,violette,Crime|Drama|Thriller
115534,ouija,Horror
115540,leave the world behind,Documentary
115543,night of adventure,Crime|Mystery|Romance
115556,films to keep you awake: the baby's room,Horror
115558,amazon jack 2: the movie star,Animation|Children|Musical|Romance
115560,hur gick det sen?,Animation|Children
115562,tiny heroes,Animation|Children|Musical
115569,nightcrawler,Crime|Drama|Thriller
115574,child of god,Crime|Drama|Thriller
115598,blondie on a budget,Comedy
115600,breaktime,Drama
115607,seventh brother,Animation|Children
115611,felix the cat: the movie,Adventure|Animation|Children|Fantasy|Musical|Sci-Fi
115617,big hero 6,Action|Animation|Comedy
115620,bat,Mystery|Thriller
115629,marshland,Crime|Thriller
115635,bad blonde,Drama
115653,blue denim,Drama
115664,the book of life,Adventure|Animation|Romance
115667,love,Comedy|Romance
115669,young detective dee: rise of the sea dragon,Action|Adventure|Drama|Fantasy|Mystery|IMAX
115671,dancing masters,Comedy|Romance
115673,so be it,Documentary
115676,hard sun,Drama|Romance
115678,like sunday,Drama|Romance
115680,time lapse,Crime|Drama|Sci-Fi|Thriller
115682,winterhawk,Western
115685,national theatre live: frankenstein,Drama|Sci-Fi
115687,mad monster party?,Children|Comedy|Horror
115692,blindfold,Comedy|Romance|Thriller
115699,turning tide,Adventure|Drama
115701,cry baby lane,Drama|Horror
115703,the hire: star,Action|Comedy
115705,cat came back,Action|Animation|Comedy
115708,big snit,Animation|Comedy
115711,tiny: a story about living small,Documentary
115713,ex machina,Drama|Sci-Fi|Thriller
115715,learning to ride,Drama|Romance
115721,they have escaped,Drama
115724,separation city,Comedy|Drama|Romance
115727,crippled avengers,Action|Adventure
115746,runaway,Action|Animation|Comedy
115748,strange invaders,Animation|Comedy
115752,thief of damascus,Adventure|Fantasy|Romance
115754,stunt rock,Action|Drama|Romance
115756,cube of sugar,Comedy|Drama
115759,dead men walk,Drama|Horror|Mystery
115761,inserts,Comedy|Drama
115763,heart beat,Drama
115770,before i disappear,Drama
115772,crimes against humanity,Comedy
115775,mission congo,Documentary
115777,beneath,Horror
115779,great guns,Comedy|Romance|War
115784,jitterbugs,Comedy
115789,proud valley,Drama
115791,bones,Drama
115793,breaking and entering,Comedy|Documentary
115795,bronx obama,Documentary
115797,calling dr. gillespie,Crime|Drama|Thriller
115799,chance at heaven,Drama
115801,charlie chan's greatest case,Mystery
115819,mr hublot,Animation|Comedy
115824,mr. turner,Drama
115826,bound by flesh,Documentary
115828,copenhagen,Adventure|Drama|Romance
115831,serial killer culture,Crime|Documentary
115834,charlie chan's murder cruise,Comedy|Crime|Mystery|Thriller
115836,charlie chan's secret,Comedy|Crime|Horror|Mystery|Thriller
115862,big noise,Action|Adventure|Comedy|Romance|War
115864,hue and cry,Action|Comedy|Crime
115867,vai~e~vem,Comedy|Drama
115871,mercy,Horror|Thriller
115873,red beret,Drama|War
115875,toy story toons: hawaiian vacation,Adventure|Animation|Children|Comedy|Fantasy
115879,toy story toons: small fry,Adventure|Animation|Children|Comedy|Fantasy
115881,9,Animation|Fantasy
115883,boston strangler: the untold story,Crime|Drama|Mystery
115885,wyatt earp's revenge,Action|Adventure|Drama
115887,sniper,Action|Thriller
115889,deal,Action|Comedy|Thriller
115893,madame bovary,(no genres listed)
115895,cambridge spies,Drama
115897,calm at sea,Drama|War
115899,animal,Drama
115901,wedding video,Comedy
115903,young goethe in love,Drama|Romance
115905,gibraltar,Crime
115907,crew,Action|Crime|Drama|Thriller
115909,hit list,Action|Thriller
115911,prodigy,Action|Children|Drama|Mystery|Thriller
115913,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,Comedy
115915,better tomorrow iii: love and death in saigon,Action|Thriller|War
115917,marine 2,Action|Adventure|Drama|Thriller
115919,delivery,Action|Adventure|Horror|Thriller
115921,dead in tombstone,Action|Fantasy|Horror
115923,seal team eight: behind enemy lines,Action|Drama|War
115925,solan og ludvig: jul i flåklypa,Animation|Children
115927,doctor strange,Action|Animation|Children|Fantasy|Sci-Fi
115929,barbie: a perfect christmas,Animation|Children
115931,lego hero factory: savage planet,Action|Adventure|Animation|Children|Sci-Fi
115933,lego hero factory: rise of the rookies,Action|Children
115935,tom sawyer,Adventure|Animation|Children
115937,king solomon's mines,Action|Adventure
115939,joulupukki ja noitarumpu,Animation|Children
115941,the land before time iv: journey through the mists,Adventure|Animation|Children
115943,the land before time v: the mysterious island,Adventure|Animation|Children
115945,the land before time vi: the secret of saurus rock,Animation|Children
115947,an american tail: the treasure of manhattan island,Adventure|Animation
115949,an american tail: the mystery of the night monster,Adventure|Animation|Children|Fantasy|Mystery|Sci-Fi
115951,stranded,Horror|Sci-Fi
115953,special forces,Action|Thriller|War
115955,category 7: the end of the world,Action|Drama|Thriller
115957,the jayne mansfield story,Drama
115961,the marine 3: homefront,Action
115963,the stoker,Crime|Drama
115965,dead man's bluff,Action|Comedy|Crime
115967,these final hours,Drama|Thriller
115969,generation war,Drama|War
115971,kung fu dunk,Action|Adventure|Comedy
115973,haider,Crime|Drama|Romance
115975,the fifth season,Drama
115977,auschwitz: the nazis and the 'final solution',Documentary
115979,puerto vallarta squeeze,Action|Adventure|Thriller
115981,soccer dog 2: european cup,Children
115983,the veteran,Drama|War
115985,going back,Action|Drama|War
115987,the circle,Thriller
115989,american soldiers,Action|Drama|Thriller|War
115991,kumiko,Comedy|Drama
115994,the great match,Comedy
115996,stereo,Thriller
115998,the guardians,Action|Thriller
116000,starship invasions,Sci-Fi
116002,history of the eagles,Documentary
116004,paradise: love,Drama
116006,beyond the border,Action|Drama|War
116008,everything will be fine,Drama|Thriller
116010,the hour of the lynx,Drama|Thriller
116012,the young savages,Crime|Drama
116014,rage,Drama
116016,good luck. and take care of each other,Comedy|Drama
116018,chasing madoff,Documentary
116020,chasing rainbows,Comedy|Drama|Romance
116022,chatterbox,Comedy|Drama|Romance
116024,northern soul,Drama
116026,checking out,Comedy
116028,children of the corn,Drama|Horror|Thriller
116030,children of the corn 666: isaac's return,Horror|Mystery
116032,children of the corn v: fields of terror,Horror|Thriller
116034,children of the corn: genesis,Horror|Thriller
116036,children of the corn: revelation,Horror|Thriller
116038,chile can do it,Comedy|Sci-Fi
116042,christine,Drama
116044,christmas in connecticut,Comedy|Romance
116046,christmas oranges,(no genres listed)
116048,cleopatra,Comedy|Drama
116050,cleopatra,Drama|Romance
116052,cliente,Drama|Romance
116054,clockwork mice,(no genres listed)
116056,coach,Comedy|Romance
116058,coast to coast,Drama
116060,code name: emerald,Action|Drama|War
116062,cohen and tate,Crime|Thriller
116064,cold around the heart,Crime|Drama|Thriller
116066,cold blooded,Crime|Thriller
116068,cold heart,Romance|Thriller
116070,cole younger,Western
116072,colleen,Drama|Romance
116074,college coach,Drama
116076,intersections,Romance|Thriller
116078,colorado,Action|Western
116080,torture garden,Horror
116082,british sounds,Documentary
116084,here and elsewhere,Documentary
116086,meetin' wa,Documentary
116088,keep your right up,Comedy|Drama
116090,a night in the show,Comedy
116092,by the sea,Comedy
116094,mabel's married life,Comedy
116096,lettera amorosa,(no genres listed)
116098,passeio com johnny guitar,(no genres listed)
116100,conserva acabada,(no genres listed)
116102,o amor das três romãs,Drama
116104,sophia de mello breyner andresen,Documentary
116106,death of a nation - the timor conspiracy,Documentary
116108,the secret country: the first australians fight back,Documentary
116112,elsk meg i morgen,Comedy
116114,colorado serenade,Western
116116,colt .45,Action|Western
116118,colt comrades,Western
116120,comanche territory,Action|Adventure|Western
116122,comin' round the mountain,Comedy|Musical
116124,coming soon,Comedy|Romance
116126,complicit,(no genres listed)
116128,compulsion,Drama|Thriller
116130,con express,Action|Thriller
116132,concrete blondes,Action|Comedy|Crime
116134,coney island,Comedy|Musical
116136,olive kitteridge,Drama
116138,leviathan,Drama
116141,the russian novel,Drama
116155,still life,Drama
116157,electronic labyrinth thx 1138 4eb,Sci-Fi
116159,level five,Documentary|Romance|War
116161,foxcatcher,Drama
116163,jive turkey,Action
116165,illusion of blood,Fantasy|Horror
116167,ladies of leisure,Romance
116169,reign of assassins,Action
116171,everybody dies but me,Drama
116173,three on a weekend,Drama
116175,the emperor's candlesticks,Drama|Romance
116177,romance in manhattan,Comedy|Romance
116179,sazen tange and the pot worth a million ryo,Comedy|Drama
116181,the princess comes across,Comedy|Mystery|Romance|Thriller
116183,it's love i'm after,Comedy
116185,thirty day princess,Comedy|Romance
116187,you belong to me,Comedy|Romance
116189,personal property,Comedy|Romance
116191,wolf creek 2,Horror|Thriller
116193,two-faced woman,Comedy|Romance
116195,love is news,Comedy|Romance
116197,dark journey,Adventure|Romance|Thriller
116199,storm warning,Horror
116201,blind alley,Crime
116203,the last journey,Crime|Drama
116205,the clinic,Horror|Thriller
116207,zulu,Crime|Drama|Thriller
116209,the road to glory,Drama|War
116211,the sign of four: sherlock holmes' greatest case,Mystery
116213,walking with dinosaurs,Adventure|Animation|Children
116215,ultramarines: a warhammer 40,Animation|Sci-Fi
116217,secret of the wings,Adventure|Animation|Children|Fantasy
116219,tinker bell and the lost treasure,Adventure|Animation|Children|Fantasy
116221,tyson,Drama
116223,the conductor,Drama
116225,tsar,Drama
116227,taxi blues,Drama
116229,roots,Comedy|Drama
116231,confessions of an opium eater,Drama
116233,confidence girl,Crime|Drama|Thriller
116235,confidentially connie,Children|Comedy
116237,conquest of cochise,(no genres listed)
116239,the conquest of the air,Drama
116241,conspiracy,Mystery
116243,convicted,Drama|Thriller
116245,convicts,Drama
116247,convicts 4,Drama
116249,cool blue,Comedy|Romance|Thriller
116251,cool dog,Children
116253,imax: coral reef adventure,Children|Documentary|IMAX
116255,cost of a soul,Action|Crime|Drama
116257,cougar club,Comedy
116259,courage of lassie,Adventure|Children|Drama
116261,wuthering heights,Drama
116263,cowboy and the senorita,Western
116265,cowgirls n' angels,Children|Drama
116267,craig ferguson: does this need to be said?,Comedy
116271,d.l. hughley: reset,Comedy
116273,d.l. hughley: unapologetic,Comedy
116275,dane cook: vicious circle,Comedy
116277,crawlspace,Drama|Horror|Thriller
116279,crazy,Drama|Romance
116281,crazy eights,Horror
116283,and so it is,Drama
116285,crazy mama,Action|Comedy
116287,crime and punishment,(no genres listed)
116289,crime and punishment,Crime|Drama
116291,light years away,Drama
116295,critic's choice,Comedy|Romance
116297,cutaway,Action|Thriller
116299,sniper: legacy,Action|Thriller
116301,catch hell,Drama|Thriller
116305,pentimento,Drama
116307,you're not you,Drama
116309,crime in the streets,Crime
116311,crisis,Drama|Thriller
116313,cross my heart,Comedy|Romance
116315,crush,Drama|Horror|Thriller
116317,crush,Thriller
116319,crusoe,Action|Adventure|Drama
116321,cry 'havoc',Drama|War
116323,cry of the city,Crime|Drama
116325,curandero,Horror
116327,curse of the blood ghouls,Horror
116329,curse of the starving class,Drama
116331,cyborg 3: the recycler,Action|Sci-Fi
116333,cyborg cop,Action|Sci-Fi
116335,cyborg cop ii,Action|Sci-Fi
116337,cyborg cop iii,Action|Sci-Fi|Thriller
116339,cynthia,Comedy|Drama
116341,dana carvey: squatting monkeys tell no lies,Comedy
116343,dave attell: captain miserable,Comedy
116345,dakota's summer,Children
116347,danger zone,(no genres listed)
116349,dangerous mission,Action|Mystery|Thriller
116351,charlie chan in dangerous money,Crime|Mystery
116387,muddy river,Drama
116397,stonehearst asylum,Thriller
116399,russia 88,Drama
116401,strawberry wine,Drama
116403,the third half,Drama|Romance
116405,a star athlete,Comedy|Drama
116407,snake woman's curse,Horror
116409,aglaya,Drama
116411,tangerines,Drama
116413,life partners,Comedy|Romance
116415,anatomy of a love seen,Drama|Romance
116417,the snow woman,Fantasy|Horror
116419,drive hard,Action|Comedy|Crime
116421,the ghost story of oiwa's spirit,Horror
116423,an apology to elephants,Documentary
116425,ecstasy in entropy,(no genres listed)
116427,air raid wardens,Children|Comedy
116429,alias the doctor,Drama
116431,now!,Documentary
116433,america's most haunted inns,Documentary
116435,building the inferno: nobuo nakagawa and the making of 'jigoku',Documentary
116437,baby peggy,Documentary
116439,captain january,Drama
116441,heart of a lion,Comedy|Drama|Romance
116443,counterplot,Crime|Drama
116445,crazy enough,Comedy
116447,dark of the sun,Action|Adventure|Drama|War
116449,endless love,Drama|Romance
116451,frisco kid,Adventure|Romance
116453,hateship loveship,Drama
116455,heart of dixie,Drama
116457,hearts divided,Drama|Romance
116459,hong kong confidential,Action|Drama|Thriller
116461,how the toys saved christmas,Animation|Children
116463,ice castles,Drama|Romance
116465,in secret,Crime|Drama|Romance|Thriller
116467,it's a small world,Comedy
116469,kickboxer 5,Action|Thriller
116471,kiki,Comedy
116473,kiki,Musical
116475,king of the khyber rifles,Adventure|Drama|Romance
116477,my prairie home,Documentary
116479,let's spend the night together,(no genres listed)
116481,man for a day,Documentary
116483,hawaii,Romance
116485,the skinny,Comedy|Drama|Romance
116487,remington and the curse of the zombadings,Comedy|Drama|Horror
116489,out in the dark,Drama|Romance
116491,the noble family,Comedy
116493,the returned,Drama|Horror|Thriller
116495,52 tuesdays,Children|Drama
116497,everybody's got somebody... not me,Drama
116499,the true story of puss 'n boots,Adventure|Animation|Children
116501,die fighting,Action|Thriller
116503,the possession of michael king,Horror
116505,new kids nitro,Action|Comedy
116507,mission london,Comedy
116509,bombs over monte carlo,Comedy|Drama|Musical
116511,the broken jug,Comedy
116513,'master harold' ... and the boys,Drama
116515,mohawk,Action|Adventure|Romance|Western
116517,navy blues,Comedy|Drama
116519,our mother's house,Drama|Thriller
116521,over the brooklyn bridge,Comedy
116523,pier 5,Action|Adventure|Crime|Drama|Mystery
116525,circus,Comedy|Musical
116527,saturday's children,Drama|Romance
116529,stalingrad,Action|Drama|War|IMAX
116531,say it with songs,(no genres listed)
116533,scarecrow,Horror
116535,scarecrow,Action|Comedy|Drama|Horror
116537,shipmates forever,Musical
116539,small time,Comedy|Drama
116543,so long letty,Comedy|Musical
116547,soldier of fortune,Adventure|Crime|Drama|Romance|Thriller
116549,soldier of fortune,Adventure|Comedy|Drama
116551,the dark past,Crime|Film-Noir|Thriller
116553,the desperate trail,Action|Crime|Drama|Thriller|Western
116555,the disembodied,Horror
116557,the rag man,Comedy|Drama
116560,the secret invasion,Action|Drama|War
116562,the sweet ride,Drama
116564,the whistler,Mystery|Thriller
116566,tommy and the cool mule,Children|Comedy
116568,young tom edison,Drama
116570,the youngest profession,Comedy|Romance
116572,dance,Crime|Drama|Romance
116574,dangerous when wet,Comedy|Musical|Romance
116578,dante's inferno,Adventure|Drama|Fantasy|Horror
116580,dante's inferno,Animation|Comedy
116584,dark alibi,Crime|Drama|Mystery|Thriller
116586,david spade: take the hit,Comedy
116588,day of the evil gun,Action|Western
116590,death in love,Drama|Romance|War
116594,driftin' river,Western
116596,devotion,Drama
116598,dirty little trick,Crime|Thriller
116600,do not disturb,Comedy
116604,dark fields,Horror
116606,dark hearts,Drama|Thriller
116608,dark house,Horror|Thriller
116647,the emperor of california,Western
116660,free fall,Drama
116664,advanced style,Comedy|Documentary|Drama
116666,dr jekyll & sister hyde,Horror|Sci-Fi
116668,dead snow 2: red vs. dead,Action|Comedy|Horror
116674,dawn rider,Action|Western
116678,dead heat,Action|Comedy|Drama|Thriller
116680,twice-told tales,Horror|Mystery|Romance|Sci-Fi
116682,decoder,Horror|Mystery|Sci-Fi
116686,deadly dreams,Horror|Thriller
116688,prime evil,Horror
116694,dead hooker in a trunk,Action|Horror|Mystery
116696,dead man's eyes,Horror|Mystery
116698,dead men tell,Comedy|Crime|Drama|Mystery|Thriller
116700,elle: a modern cinderella tale,Children|Drama|Fantasy|Sci-Fi
116702,zatoichi,Action|Drama
116704,zanjeer,(no genres listed)
116708,youngblood,Drama
116710,young man with a horn,Drama|Musical|Romance
116716,young cassidy,Drama
116718,volga - volga,Comedy|Musical
116720,the inhabited island 2: rebellion,Action|Adventure|Sci-Fi
116722,stromberg - der film,Comedy
116724,you are the apple of my eye,Comedy|Drama|Romance
116726,hamilton - in the interest of the nation,Action|Drama|Thriller
116728,out of bounds,Drama
116730,dead of the nite,Horror
116732,moscow laughs,Comedy|Musical
116734,7eventy 5ive,Horror|Thriller
116736,deadfall,Action|Crime|Drama|Thriller
116738,deadheads,Adventure|Comedy|Horror
116740,deadline,Documentary
116742,secret,Drama|Fantasy|Romance
116744,warriors of the rainbow: seediq bale,Action|Drama
116748,deadline,Drama|Mystery|Thriller
116750,deadline at dawn,Film-Noir|Mystery|Romance|Thriller
116752,deal,Comedy|Drama
116754,dear brigitte,Comedy
116756,death of a scoundrel,Crime|Drama
116758,death racers,Action|Adventure|Comedy|Sci-Fi|Thriller
116760,death valley rangers,Western
116762,death warrior,Action|Thriller
116766,deja vu,Drama
116768,deliver us from evil,Thriller
116770,last passenger,Action|Mystery|Thriller
116772,the hanoi hilton,Drama|War
116779,fat,Documentary
116781,serena,Drama
116783,queens of evil,Fantasy|Horror
116787,the four feathers,Adventure|Drama|Romance|War
116789,hennessy,Action|Drama|Thriller
116791,callan,Thriller
116793,the violent enemy,Crime|Drama
116797,the imitation game,Drama|Thriller|War
116799,inherent vice,Comedy|Crime|Drama|Mystery|Romance
116801,labyrinth of lies,Drama
116803,battle of the warriors,Action|Drama|War
116805,confucius,Drama
116807,babysitting,Comedy
116809,curse of the fly,Horror|Sci-Fi
116811,the devil-ship pirates,Action|Adventure|Thriller
116813,the brides of fu manchu,Action|Crime|Horror|Sci-Fi
116815,witchcraft,Horror
116817,rudderless,Comedy|Drama
116819,jackboots on whitehall,Animation|Comedy|Sci-Fi|War
116821,dirty bomb,Comedy
116823,the hunger games: mockingjay - part 1,Adventure|Sci-Fi|Thriller
116825,those fantastic flying fools,Adventure|Comedy|Fantasy|Sci-Fi
116831,give 'em hell,Action|Crime|Thriller
116833,son of the white mare,Adventure|Animation|Fantasy
116835,samson & sally,Animation|Children|Romance
116837,the little fox,Adventure|Animation|Children
116839,gett: the trial of viviane amsalem,Drama
116841,rosewater,Drama
116843,freak out!,Documentary
116845,valley uprising,Documentary
116847,united states of secrets,Documentary
116849,sex ed,Comedy|Romance
116851,the apocalypse,Action|Drama
116853,a good marriage,Thriller
116855,the way he looks,Drama|Romance
116857,love and honor,Drama|Romance|War
116859,remember sunday,Drama|Romance
116861,the gilded cage,Comedy
116863,beauty prize,Drama
116865,street of chance,Drama
116867,romance,Drama|Romance
116869,illicit,Drama|Romance
116871,other men's women,Drama|Romance
116877,the royal bed,Comedy
116879,the beast of the city,Crime|Drama|Film-Noir|Romance
116881,the cabin in the cotton,Drama
116883,the last mile,Crime|Drama
116885,the man who played god,Drama|Romance
116887,exodus: gods and kings,Action|Adventure|Drama
116889,attack on darfur,Action|Drama|War
116891,max schmeling,Action|Drama|War
116893,trash,Adventure|Crime|Drama|Thriller
116895,frozen days,Drama|Mystery|Thriller
116897,wild tales,Comedy|Drama|Thriller
116899,summer days with coo,Animation
116901,ambition,Sci-Fi
116903,head over heels,Animation|Children|Comedy|Romance
116905,patema inverted,Adventure|Animation|Drama|Fantasy|Sci-Fi
116907,fed up,Documentary
116909,the oblong box,Horror
116911,yobi,Animation|Fantasy
116913,the savior,Drama
116915,arcana,Drama|Horror|Mystery
116917,whoregasm,(no genres listed)
116919,the johnstown flood,Drama
116921,police state,Drama
116923,kiss me goodbye,(no genres listed)
116925,the male animal,Comedy|Romance
116927,rio rita,Comedy|Musical|Romance
116929,the undying monster,Drama|Horror|Mystery|Thriller
116931,one night in the tropics,Comedy
116933,the fighting 69th,Action|Adventure|Drama|War
116935,riley rewind,Drama|Sci-Fi
116937,my gun is quick,Mystery
116939,werner - beinhart!,Action|Animation|Comedy
116941,jetsons: the movie,Animation|Children|Comedy|Musical|Sci-Fi
116943,thesis on a homicide,Crime|Mystery|Thriller
116945,freedom,Drama
116947,stand off,Comedy|Drama
116949,thrust in me,(no genres listed)
116951,bo burnham: what.,Comedy
116953,magic camp,Children|Documentary
116955,the wild world of lydia lunch,(no genres listed)
116957,the reunion,Drama
116959,embracing,Documentary
116961,katatsumori,Documentary
116963,ski school,Comedy
116965,see heaven,Documentary
116969,paths of hate,Action|Animation|Drama|War
116971,bloody birthday,Horror|Thriller
116973,ski patrol,Action|Comedy
116975,long way round,Adventure|Documentary
116977,dumb and dumber to,Comedy
116979,the legend of sarila,Adventure|Animation|Children
116981,imago mortis,Horror
116983,the gun that won the west,Action|Adventure|Western
116985,the longest week,Comedy|Drama
116987,gunfighters,Action|Drama|Romance|Western
116989,tales of the grim sleeper,Crime|Documentary
116991,yes men are revolting,Documentary
117003,god is the bigger elvis,Documentary
117017,the wicker tree,Drama|Horror|Mystery|Thriller
117022,the fantasist,Thriller
117061,the green,Drama
117065,the damned,Horror|Mystery|Thriller
117103,deliver us from evil,Crime|Drama
117105,delta force one: the lost patrol,Action
117107,miss meadows,Drama
117109,too many cooks,Comedy
117111,pardon us,Comedy|Crime|Drama|Musical
117113,murder over new york,Comedy|Crime|Mystery|Thriller
117115,repentance,Drama|Horror|Thriller
117117,quantum love,Drama|Romance
117119,cass,Crime|Drama
117121,dorothy mills,Drama|Horror|Mystery|Thriller
117123,dear white people,Comedy|Drama
117125,the man who loved yngve,Comedy|Drama|Romance
117127,camino,Drama
117129,alucarda,Horror|Thriller
117133,painted skin,Action|Drama|Thriller
117136,one chance,Comedy|Drama
117138,rent: filmed live on broadway,Drama|Musical
117140,columbus day,Crime|Drama|Thriller
117142,an empress and the warriors,Action|Drama|Romance|War
117144,see you in september,Comedy|Romance
117146,lucky them,Drama
117148,dil bole hadippa!,Comedy|Drama|Romance
117150,dead letter office,Comedy|Drama|Romance
117152,border café,Drama
117154,last weekend,Comedy|Drama
117156,may in the summer,Comedy|Drama
117158,nono,Adventure|Children|Drama
117160,tip top,Comedy|Thriller
117162,october gale,Drama|Romance|Thriller
117164,musicwood,Adventure|Documentary|Drama
117166,liar's dice,Adventure|Children|Drama
117168,how do you write a joe schermann song,Comedy|Drama|Musical
117170,calloused hands,Drama
117172,bffs,Comedy
117174,winter in the blood,Drama
117176,the theory of everything,Drama|Romance
117178,amira & sam,Comedy|Drama|Romance
117180,love sick love,Thriller
117182,double tide,Documentary
117184,moscow,Comedy|Drama|Romance
117186,brigham young,Romance|Western
117188,johnny apollo,Crime|Drama|Film-Noir|Romance
117190,it all came true,Comedy|Crime|Drama|Musical|Romance
117194,dolphin tale 2,Children|Drama
117196,lucky partners,Comedy|Drama|Romance
117198,you're missing the point,Comedy
117300,demoted,Comedy
117302,denver and rio grande,Western
117304,deranged,Horror
117306,desert sands,Adventure
117308,when the game stands tall,Drama
117310,aashiqui 2,Drama|Musical|Romance
117312,the abcs of death 2,Comedy|Horror
117314,neurons to nirvana,Documentary
117316,fillmore,(no genres listed)
117318,the flyboys,Action|Adventure
117320,the last word,Drama|Romance
117322,dream boy,Drama|Romance
117324,nothing to lose,Crime|Thriller
117326,take the trash,Comedy
117328,les invincibles,Comedy
117330,the mark of the angels - miserere,Thriller
117332,wrestling queens,Comedy
117334,the new girlfriend,Drama
117336,the missionaries,Comedy|Romance
117338,red mist,Horror|Thriller
117340,on a marché sur bangkok,Comedy
117342,real time,Comedy|Drama
117344,ragnarok,Action|Adventure
117346,secrets of state,Thriller
117348,farm house,Horror|Mystery|Thriller
117350,a matador's mistress,Drama|Romance
117352,a kind of america 2,Comedy
117354,parasomnia,Horror|Romance|Thriller
117356,fast track: no limits,Action|Thriller
117358,20th century boys - chapter 1: beginning of the end,Adventure|Mystery|Sci-Fi
117360,stiletto,Action|Crime|Drama|Thriller
117362,if you are the one,Comedy|Romance
117364,virunga,Documentary|War
117366,sick girl,Crime|Horror|Thriller
117368,the madagascar penguins in a christmas caper,Animation|Comedy
117370,the seven-ups,Action|Crime|Drama|Thriller
117372,v/h/s: viral,Horror|Thriller
117374,running from crazy,Documentary
117376,april story,Romance
117415,happiness,Documentary
117418,victor and the secret of crocodile mansion,Adventure|Children|Mystery
117420,the boy who cried werewolf,Children|Horror
117424,nothing but the night,Crime|Horror|Mystery|Thriller
117426,destroyer,Adventure|Drama|War
117428,mr hockey the gordie howe story,Drama
117430,gone nutty,Animation|Comedy
117432,the heart machine,Drama|Thriller
117434,starry eyes,Horror
117436,end of the road,Comedy|Drama
117438,when marnie was there,Animation|Drama
117440,lupin the 3rd,Action|Adventure|Comedy
117442,the monkey king,Action|Adventure|Children|IMAX
117444,song of the sea,Animation|Children|Fantasy
117446,expelled from paradise,Animation|Sci-Fi
117448,kiki's delivery service,Fantasy
117450,exit,Drama
117452,tied,Drama
117454,the magic crystal,Adventure|Animation|Children|Comedy|Fantasy
117456,beyond the lights,Drama
117458,misunderstood,Drama
117460,treasure of the four crowns,Adventure
117462,the last shark,Adventure|Horror|Thriller
117464,paulette,Comedy|Crime
117466,in the heart of the sea,Action|Adventure|Drama
117468,leontine,Comedy|Crime
117470,les tuche,Comedy
117472,comme les 5 doigts de la main,Action|Drama|Thriller
117474,iceman,Action|Comedy|Sci-Fi
117476,stockholm stories,Drama
117478,pressed,Action|Crime|Drama|Thriller
117480,the care bears adventure in wonderland,Animation|Children|Comedy
117482,merry-go-round,Drama
117484,fatty and mabel adrift,Comedy
117486,a connecticut yankee in king arthur's court,Adventure|Children|Comedy|Fantasy
117488,a promise,Drama|Romance
117490,alien nation: dark horizon,Drama|Sci-Fi
117492,alien nation: body and soul,Sci-Fi
117494,alien nation: the enemy within,Sci-Fi
117496,alien nation: millennium,Sci-Fi
117498,fandry,Children|Drama
117500,beauty for the asking,Drama|Romance
117502,black beauty,Children|Drama|Romance
117504,crackers,Action|Comedy|Crime|Thriller
117506,deewaar,Action|Crime|Drama|Thriller
117509,city slacker,Romance
117511,hello ladies: the movie,Comedy
117513,jamilya,Drama|Romance|War
117515,codebreaker,Documentary|Drama
117517,listen up philip,Drama
117519,hot stuff,Comedy
117521,squeeze play,Comedy
117523,love you you,Romance
117525,ain't in it for my health: a film about levon helm,Documentary
117527,seducing mr. perfect,Romance
117529,jurassic world,Action|Adventure|Drama|Sci-Fi|Thriller
117531,watermark,Documentary
117533,citizenfour,Documentary
117535,dans la peau d'une grande,Comedy
117537,david et madame hansen,Comedy|Drama
117539,pop redemption,Comedy
117541,home sweet home,Comedy
117543,lol,Comedy
117545,asterix: the land of the gods,Animation
117547,she monkeys,Drama
117549,the taking of deborah logan,Horror|Thriller
117551,admissions,Drama
117553,house hunting,Mystery|Thriller
117555,alive inside,Documentary
117557,december,Drama
117559,decoy,Action
117561,once upon a time in queens,Comedy|Drama
117563,earthworm tractors,Comedy
117565,god forgives... i don't!,Action|Western
117567,grind,Drama
117570,santa who?,Comedy|Fantasy
117572,hit by lightning,Comedy|Crime|Romance
117574,the incite mill - 7 day death game,Horror|Mystery|Thriller
117576,pumzi,Sci-Fi
117578,1½ knights - in search of the ravishing princess herzelinde,Comedy
117580,christmas cottage,Drama
117582,i travel alone,Drama
117584,the boy in the mirror,Adventure|Children|Drama|Fantasy
117586,my dear desperado,Comedy
117588,the 39 steps,Crime|Mystery|Thriller
117590,horrible bosses 2,Comedy|Crime
117592,poto and cabengo,Documentary
117594,detention of the dead,Comedy|Horror
117596,devil's doorway,Western
117598,diary of a madman,Horror
